,Channel,B,T,Isotope,G,sigma
955,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318800,1.0,T,2.43028679625229E-15,0.00423279717204108
956,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168380,1.0,H,5.12925693321035E-16,0.000893355643253512
957,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168380,1.0,T,2.9678588653906E-15,0.00516907906993304
958,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127800,1.0,H,6.27694814635651E-16,0.00109324744733494
959,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127800,1.0,T,3.64528083588814E-15,0.00634893562242811
960,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579610,1.0,H,7.49168354449873E-16,0.00130481624513953
961,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579610,1.0,T,4.39078007727108E-15,0.00764736142367535
962,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,H,8.64715430101224E-16,0.00150606300161653
963,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,T,5.13722022987543E-15,0.00894742599708861
964,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622070,1.0,H,9.75975212201146E-16,0.00169984263773218
965,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622070,1.0,T,5.82583749800091E-15,0.0101467812458745
966,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318800,1.0,H,1.09810284683531E-15,0.00191255066351117
967,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318800,1.0,T,6.56873401232266E-15,0.0114406739131059
968,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683800,1.0,H,1.2496901526209E-15,0.00217656819437874
969,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683800,1.0,T,7.39185439416945E-15,0.0128742913898182
970,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127800,1.0,H,1.44773927880327E-15,0.00252150764042382
971,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127800,1.0,T,8.2653355842333E-15,0.0143956215953046
972,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579610,1.0,H,1.69635813259332E-15,0.00295452368727945
973,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579610,1.0,T,8.76924441667069E-15,0.0152732726956590
974,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,H,1.98235304447802E-15,0.00345263710175813
975,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,T,8.44719680044728E-15,0.0147123667806389
976,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622070,1.0,H,2.26693387435918E-15,0.00394828762901097
977,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622070,1.0,T,7.38186985349311E-15,0.0128569014522997
978,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031880,1.0,H,2.48258145032164E-15,0.00432387805360574
979,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031880,1.0,T,6.28848163909504E-15,0.0109525621994247
980,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683800,1.0,H,2.53992400197052E-15,0.00442375078913279
981,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683800,1.0,T,5.58942379103742E-15,0.00973502273580481
982,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127800,1.0,H,2.38577269727936E-15,0.00415526757654678
983,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127800,1.0,T,4.78851540339135E-15,0.00834009158466657
984,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579610,1.0,H,2.08215265754845E-15,0.00362645671869666
985,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579610,1.0,T,3.66285836068093E-15,0.00637955015621445
986,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,H,1.74722004532816E-15,0.00304310918291750
987,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,T,2.51595984538614E-15,0.00438201274637293
988,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,H,4.80080421391296E-16,0.000836149483736244
989,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,T,2.96740616596047E-15,0.00516829060954615
990,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220700,1.0,H,4.80008444883468E-16,0.000836024123240002
991,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220700,1.0,T,2.9667565516E-15,0.00516715918512656
992,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318800,1.0,H,4.79746749306801E-16,0.000835568331644311
993,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318800,1.0,T,2.96588913951955E-15,0.00516564842540602
994,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683800,1.0,H,4.79048526667686E-16,0.000834352246852649
995,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683800,1.0,T,2.96289659488846E-15,0.00516043635147663
996,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612780,1.0,H,4.77362678207331E-16,0.000831416027717324
997,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612780,1.0,T,2.95480594544791E-15,0.00514634497834127
998,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579610,1.0,H,4.73332202986027E-16,0.000824396204318282
999,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579610,1.0,T,2.93517973843152E-15,0.00511216228283185
1000,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,H,4.64833834436091E-16,0.000809594712403581
1001,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,T,2.89018149944978E-15,0.00503378946732609
1002,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622070,1.0,H,4.47016772845707E-16,0.000778562980663049
1003,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622070,1.0,T,2.7947983164928E-15,0.00486766188612737
1004,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318800,1.0,H,4.12287601687884E-16,0.000718075659705352
1005,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318800,1.0,T,2.60345436715971E-15,0.00453440075461267
1006,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168380,1.0,H,3.5275715249491E-16,0.000614392293041413
1007,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168380,1.0,T,2.2775428007811E-15,0.00396676505061666
1008,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127800,1.0,H,2.69275769013976E-16,0.000468993912709890
1009,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127800,1.0,T,1.78101363688488E-15,0.00310196701771913
1010,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579610,1.0,H,1.78988930843E-16,0.000311742565308434
1011,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579610,1.0,T,1.21020552049454E-15,0.00210779835229209
1012,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,H,1.04827554633965E-16,0.000182576713781630
1013,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,T,7.28111777205494E-16,0.00126814229342720
1014,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622070,1.0,H,5.62748011636076E-17,9.80130491552752E-05
1015,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622070,1.0,T,3.95259224458388E-16,0.000688417568696255
1016,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318800,1.0,H,2.88622088726337E-17,5.02689132341648E-05
1017,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318800,1.0,T,2.05310669018493E-16,0.000357586775581989
1018,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683800,1.0,H,1.45803346977143E-17,2.53943689160753E-05
1019,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683800,1.0,T,1.03859062697171E-16,0.000180889904662012
1020,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127800,1.0,H,7.40036523010017E-18,1.2889114595999E-05
1021,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127800,1.0,T,5.26664313910422E-17,9.17284010254552E-05
1022,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579610,1.0,H,3.82221386389126E-18,6.65709744996515E-06
1023,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579610,1.0,T,2.6680098293707E-17,4.64683611751217E-05
1024,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,H,2.01696273700382E-18,3.51291632842157E-06
1025,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,T,1.30557482740733E-17,2.273901765775E-05
1026,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622070,1.0,H,1.08006880052593E-18,1.88114101246237E-06
1027,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622070,1.0,T,6.39767098936877E-18,1.11427357928328E-05
1028,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031880,1.0,H,5.77101980815053E-19,1.00513060275034E-06
1029,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031880,1.0,T,2.7310555946614E-18,4.75664206199705E-06
1030,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683800,1.0,H,3.01978264859911E-19,5.25951401080734E-07
1031,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683800,1.0,T,1.0752293375019E-18,1.87271218610578E-06
1032,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127800,1.0,H,1.51014586723953E-19,2.63020033935017E-07
1033,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127800,1.0,T,4.23290346514087E-19,7.37238989423005E-07
1034,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579610,1.0,H,6.89107315157339E-20,1.20020875697833E-07
1035,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579610,1.0,T,1.74151233669673E-19,3.03316814509794E-07
1036,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,H,3.0138152962815E-20,5.24912075514159E-08
1037,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,T,6.71871619921307E-20,1.17018958304143E-07
1038,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,H,2.44788949713061E-16,0.000426345555467021
1039,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,T,1.51103611121685E-15,0.00263175086507224
1040,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220700,1.0,H,2.47035546979362E-16,0.000430258423104773
1041,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220700,1.0,T,1.52406437297569E-15,0.00265444200984350
1042,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318800,1.0,H,2.50334909095369E-16,0.000436004876838428
1043,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318800,1.0,T,1.54327863497369E-15,0.00268790722636585
1044,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683800,1.0,H,2.55165460119051E-16,0.000444418181286270
1045,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683800,1.0,T,1.57111593516219E-15,0.00273639107020553
1046,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612780,1.0,H,2.62235258770646E-16,0.000456731552607514
1047,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612780,1.0,T,1.61238239254134E-15,0.00280826429289019
1048,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579610,1.0,H,2.72523186706099E-16,0.000474649895553088
1049,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579610,1.0,T,1.67247120605261E-15,0.00291292015502714
1050,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,H,2.87345644252352E-16,0.000500465966512790
1051,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,T,1.75936924893893E-15,0.00306426928417202
1052,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622070,1.0,H,3.08174261613282E-16,0.000536742883623489
1053,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622070,1.0,T,1.88235633617769E-15,0.00327847420676164
1054,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318800,1.0,H,3.36427632930515E-16,0.000585951392840026
1055,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318800,1.0,T,2.05046017679308E-15,0.00357125835975269
1056,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168380,1.0,H,3.71623477782537E-16,0.000647251512968634
1057,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168380,1.0,T,2.26483475091643E-15,0.00394463161450852
1058,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127800,1.0,H,4.10201753287156E-16,0.000714442766161463
1059,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127800,1.0,T,2.51931598180668E-15,0.00438785808313389
1060,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579610,1.0,H,4.46767983171307E-16,0.000778129667100281
1061,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579610,1.0,T,2.7591235637637E-15,0.00480552765871937
1062,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,H,4.78096488898216E-16,0.000832694095730525
1063,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,T,2.9548773722537E-15,0.00514646938142901
1064,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622070,1.0,H,5.05591326531882E-16,0.000880581477236681
1065,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622070,1.0,T,3.12770342648935E-15,0.00544747814909864
1066,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318800,1.0,H,5.34315598308311E-16,0.000930610147322739
1067,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318800,1.0,T,3.33391101349555E-15,0.00580662707443503
1068,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683800,1.0,H,5.69421336880817E-16,0.000991753330580478
1069,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683800,1.0,T,3.5671988437435E-15,0.00621294128791300
1070,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127800,1.0,H,6.16768729089728E-16,0.00107421763403407
1071,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127800,1.0,T,3.85457884121794E-15,0.00671346708696141
1072,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579610,1.0,H,6.83854704339076E-16,0.00119106035677648
1073,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579610,1.0,T,4.19564596551235E-15,0.00730749901826097
1074,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,H,7.77045357744971E-16,0.00135336923933529
1075,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,T,4.54323191706426E-15,0.00791288470156342
1076,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622070,1.0,H,8.97407912329469E-16,0.00156300304940682
1077,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622070,1.0,T,4.7029486740246E-15,0.00819106118601449
1078,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031880,1.0,H,1.03529598017162E-15,0.00180316080548750
1079,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031880,1.0,T,4.33548908226077E-15,0.00755106185620047
1080,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683800,1.0,H,1.16960536718837E-15,0.00203708562227035
1081,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683800,1.0,T,3.67443570357007E-15,0.00639971425549545
1082,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127800,1.0,H,1.26182628220525E-15,0.00219770552478080
1083,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127800,1.0,T,3.11015593237606E-15,0.00541691591933478
1084,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579610,1.0,H,1.24214705906431E-15,0.00216343049181457
1085,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579610,1.0,T,2.75481210766917E-15,0.00479801845478820
1086,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,H,1.17114752673606E-15,0.00203977158039773
1087,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,T,2.28380877461446E-15,0.00397767841127962
1088,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,H,1.88643329812034E-16,0.000328557499544551
1089,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,T,1.10973481105047E-15,0.00193280989600633
1090,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220700,1.0,H,1.85176267881625E-16,0.000322518965344819
1091,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220700,1.0,T,1.09083474106101E-15,0.00189989190339488
1092,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318800,1.0,H,1.80154566961141E-16,0.000313772737744094
1093,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318800,1.0,T,1.06338746270492E-15,0.00185208735523001
1094,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683800,1.0,H,1.729165738911E-16,0.000301166424511694
1095,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683800,1.0,T,1.02376185796599E-15,0.00178307198307805
1096,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612780,1.0,H,1.62568016355507E-16,0.000283142483823330
1097,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612780,1.0,T,9.67108665809536E-16,0.00168439989552166
1098,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579610,1.0,H,1.48103970649759E-16,0.000257950653849199
1099,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579610,1.0,T,8.87374772963849E-16,0.00154552846821789
1100,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,H,1.28488847784326E-16,0.000223787263453433
1101,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,T,7.78180321208239E-16,0.00135534598962875
1102,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622070,1.0,H,1.03230290287357E-16,0.000179794780381938
1103,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622070,1.0,T,6.35797953187252E-16,0.00110736057258368
1104,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318800,1.0,H,7.37220122332649E-17,0.000128400617317820
1105,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318800,1.0,T,4.63670759595701E-16,0.000807569000910244
1106,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168380,1.0,H,4.42768991624435E-17,7.71164678385073E-05
1107,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168380,1.0,T,2.88468114271708E-16,0.000502420957146388
1108,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127800,1.0,H,2.11748986854626E-17,3.68800305430198E-05
1109,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127800,1.0,T,1.44082184830051E-16,0.000250945964661707
1110,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579610,1.0,H,7.89051134897323E-18,1.37427953669484E-05
1111,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579610,1.0,T,5.60806920936149E-17,9.76749720510421E-05
1112,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,1.0,H,2.36698480384615E-18,4.12254496030438E-06
1113,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,1.0,T,1.74021248141567E-17,3.03090420498757E-05
1114,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622070,1.0,H,6.10451126997254E-19,1.06321435314049E-06
1115,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622070,1.0,T,4.58663083117221E-18,7.98847199487756E-06
1116,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318800,1.0,H,1.44085456849398E-19,2.50951663492915E-07
1117,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318800,1.0,T,1.09564973261647E-18,1.90827810813037E-06
1118,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683800,1.0,H,3.24601726054663E-20,5.65354373073421E-08
1119,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683800,1.0,T,2.48320274095522E-19,4.32496014697877E-07
1120,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127800,1.0,H,7.14662272372243E-21,1.24471747537225E-08
1121,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127800,1.0,T,5.48511656898817E-20,9.55335227814756E-08
1122,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579610,1.0,H,1.55628339074162E-21,2.71055743107522E-09
1123,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579610,1.0,T,1.19565081302586E-20,2.08244861796924E-08
1124,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,1.0,H,3.37183894465506E-22,5.87268563180404E-10
