,Channel,B,T,Isotope,G,sigma
777,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,T,5.82534238716420e-15,0.0175732470556625
778,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,H,1.09825025763270e-15,0.00191280740687467
779,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,T,6.56443965640943e-15,0.0198028737535251
780,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,H,1.25038227498320e-15,0.00217777365440195
781,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,T,7.41224699995613e-15,0.0223604449508130
782,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,H,1.44925564864432e-15,0.00252414868097296
783,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,T,8.29322766326095e-15,0.0250180897412085
784,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,H,1.69947846011960e-15,0.00295995831892434
785,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,T,8.84077136065867e-15,0.0266698588611392
786,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,H,1.98750064210752e-15,0.00346160260192979
787,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,T,8.53916908615056e-15,0.0257600185581624
788,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,H,2.27572818045913e-15,0.00396360455129659
789,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,T,7.47086749901251e-15,0.0225372847730892
790,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,H,2.49657872468391e-15,0.00434825691433454
791,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,T,6.36103267686062e-15,0.0191892581294318
792,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,H,2.55903093210282e-15,0.00445702906721712
793,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,T,5.65823895560709e-15,0.0170691479501623
794,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,H,2.40891803616449e-15,0.00419557949575317
795,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,T,4.88462762971129e-15,0.0147354030727829
796,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,H,2.10969588935618e-15,0.00367442838767186
797,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,T,3.75654074134671e-15,0.0113323156193886
798,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,H,1.76734570772088e-15,0.00307816177300387
799,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,T,2.56015919447182e-15,0.00772320441205530
800,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,H,4.79836605393340e-16,0.000835724832757504
801,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,T,2.97006297732290e-15,0.00895975669797155
802,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,4.79758530109174e-16,0.000835588850106185
803,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,2.97001630836925e-15,0.00895961591224637
804,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,4.79492742822851e-16,0.000835125932035918
805,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,2.96907315769039e-15,0.00895677071984586
806,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,4.78807275160934e-16,0.000833932062413057
807,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,2.96610897733008e-15,0.00894782870917471
808,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,H,4.77122458560127e-16,0.000830997640453351
809,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,T,2.95803047057774e-15,0.00892345836567137
810,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,H,4.73251348772999e-16,0.000824255381644686
811,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,T,2.93825091398821e-15,0.00886378959231905
812,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,H,4.64744458763822e-16,0.000809439048021331
813,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,T,2.89343270419336e-15,0.00872858698602200
814,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,H,4.46946446651177e-16,0.000778440494494837
815,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,T,2.79766995751483e-15,0.00843970054909448
816,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,H,4.12192433910258e-16,0.000717909907292663
817,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,T,2.60704074812604e-15,0.00786463148534361
818,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,H,3.52750372595774e-16,0.000614380484584101
819,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,T,2.27103108943773e-15,0.00685099480053184
820,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,H,2.69246699917881e-16,0.000468943283464018
821,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,T,1.77579052467318e-15,0.00535700797226064
822,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,H,1.78969001507033e-16,0.000311707854657389
823,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,T,1.21221015138546e-15,0.00365686118649738
824,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,H,1.04815254555527e-16,0.000182555290903758
825,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,T,7.26442417750397e-16,0.00219145094492121
826,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,H,5.62655768217139e-17,9.79969832455472e-5
827,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,T,3.94466496384137e-16,0.00118998279164062
828,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,H,2.88680160406351e-17,5.02790274990045e-5
829,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,T,2.04858977298142e-16,0.000617995849920014
830,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,H,1.45822183809330e-17,2.53976497012951e-5
831,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,T,1.03919421174494e-16,0.000313492588213316
832,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,H,7.40227537130795e-18,1.28924414627355e-5
833,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,T,5.25792610970400e-17,0.000158615285394799
834,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,H,3.82458908506628e-18,6.66123434010014e-6
835,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,T,2.67548746031155e-17,8.07111393795174e-5
836,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,H,2.01952609888532e-18,3.51738090064393e-6
837,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,T,1.31031755134978e-17,3.95282071350484e-5
838,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,H,1.08211119238126e-18,1.88469821833731e-6
839,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,T,6.39299995611651e-18,1.92856934732665e-5
840,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,H,5.78735470557967e-19,1.00797562942580e-6
841,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,T,2.75526512278335e-18,8.31177834511678e-6
842,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,H,3.03316776812431e-19,5.28282668985454e-7
843,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,T,1.08843501434757e-18,3.28347007607817e-6
844,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,H,1.51904793983099e-19,2.64570495705558e-7
845,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,T,4.28432581402382e-19,1.29244791109084e-6
846,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,H,6.94392826719916e-20,1.20941445995518e-7
847,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,T,1.76311455694500e-19,5.31876851820766e-7
848,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,H,3.04404966570385e-20,5.30177954158058e-8
849,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,T,6.83003648017698e-20,2.06040968046459e-7
850,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,H,2.44662177521947e-16,0.000426124758080940
851,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,T,1.51237734846300e-15,0.00456237230698918
852,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,1.0,H,2.46908296054739e-16,0.000430036791915107
853,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,1.0,T,1.52541054113158e-15,0.00460168939763670
854,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,1.0,H,2.50203023060975e-16,0.000435775172741662
855,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,1.0,T,1.54465498935580e-15,0.00465974391540022
856,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,1.0,H,2.55035676310660e-16,0.000444192138607693
857,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,1.0,T,1.57284542228552e-15,0.00474478568797853
858,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,1.0,H,2.62102460848602e-16,0.000456500260288538
859,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,1.0,T,1.61412354721052e-15,0.00486930895873078
860,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,1.0,H,2.72382075195267e-16,0.000474404123570573
861,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,1.0,T,1.67427213098140e-15,0.00505075853755434
862,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,H,2.87209799431327e-16,0.000500229367451660
863,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,T,1.76128329002285e-15,0.00531324415519016
864,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,1.0,H,3.08113316279917e-16,0.000536636735972474
865,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,1.0,T,1.88455304645336e-15,0.00568511068942478
866,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,1.0,H,3.36372682234038e-16,0.000585855685965839
867,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,1.0,T,2.05293625507523e-15,0.00619307048448461
868,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,1.0,H,3.71544192783869e-16,0.000647113423374161
869,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,1.0,T,2.26744390803501e-15,0.00684017338938830
870,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,1.0,H,4.10197317923231e-16,0.000714435041148963
871,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,1.0,T,2.51217003165686e-15,0.00757843602625194
872,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,1.0,H,4.46740689622050e-16,0.000778082130299979
873,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,1.0,T,2.75116103782045e-15,0.00829939759662214
874,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,H,4.77973819458642e-16,0.000832480444050515
875,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,T,2.96284112069929e-15,0.00893797060159943
876,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,1.0,H,5.05621307966078e-16,0.000880633695489307
877,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,1.0,T,3.15055642762586e-15,0.00950424932746779
878,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,1.0,H,5.34313457126575e-16,0.000930606418055885
879,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,1.0,T,3.32770375048234e-15,0.0100386477306699
880,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,1.0,H,5.69450695123843e-16,0.000991804463429592
881,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,1.0,T,3.56552250322168e-15,0.0107560729768780
882,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,1.0,H,6.16482944676347e-16,0.00107371988724194
883,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,1.0,T,3.85119312918898e-15,0.0116178524488848
884,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,1.0,H,6.84289739634526e-16,0.00119181805178234
885,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,1.0,T,4.20769943220130e-15,0.0126933211378225
886,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,H,7.77957264581898e-16,0.00135495749496276
887,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,T,4.56146481548581e-15,0.0137605213240121
888,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,1.0,H,8.99103281315691e-16,0.00156595585031143
889,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,1.0,T,4.69479960902141e-15,0.0141627509462708
890,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,1.0,H,1.03820196920798e-15,0.00180822212672500
891,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,1.0,T,4.37330315389980e-15,0.0131928960848946
892,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,1.0,H,1.17374902562927e-15,0.00204430257533020
893,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,1.0,T,3.72053170020974e-15,0.0112236875364228
894,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,1.0,H,1.26927876777483e-15,0.00221068541665702
895,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,1.0,T,3.14753357429267e-15,0.00949513031867712
896,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,1.0,H,1.25152445174887e-15,0.00217976296800526
897,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,1.0,T,2.79147058097290e-15,0.00842099895727002
898,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,H,1.18289145932490e-15,0.00206022582667326
899,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,T,2.32196000595205e-15,0.00700463150936384
900,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,H,1.88573415029528e-16,0.000328435729927017
901,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,T,1.10594573438050e-15,0.00333629447485330
902,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,1.85107494183311e-16,0.000322399183137967
903,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,1.08710778425255e-15,0.00327946623547802
904,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,1.80083388189982e-16,0.000313648766654864
905,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,1.05972380347817e-15,0.00319685727835028
906,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,1.72842370207954e-16,0.000301037184974755
907,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,1.02028714215472e-15,0.00307788913082741
908,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,1.0,H,1.62519185491229e-16,0.000283057435776925
909,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,1.0,T,9.63837840574583e-16,0.00290759913637605
910,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,1.0,H,1.48060651452517e-16,0.000257875205397657
911,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,1.0,T,8.84384680454984e-16,0.00266791365192944
912,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,H,1.28430625980602e-16,0.000223685859336629
913,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,T,7.75487944566371e-16,0.00233940605252336
914,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,1.0,H,1.03195564374308e-16,0.000179734298735583
915,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,1.0,T,6.33621204385857e-16,0.00191143819956643
916,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,1.0,H,7.37018052981568e-17,0.000128365423176160
917,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,1.0,T,4.64038208863168e-16,0.00139985902040503
918,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,1.0,H,4.42752281752139e-17,7.71135575029736e-5
919,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,1.0,T,2.88676880646844e-16,0.000870848407819433
920,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,1.0,H,2.11713867725754e-17,3.68739138925240e-5
921,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,1.0,T,1.44180459677548e-16,0.000434947625412619
922,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,1.0,H,7.88978384546696e-18,1.37415282840721e-5
923,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,1.0,T,5.61127665836209e-17,0.000169274772985614
924,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,1.0,H,2.36666825173986e-18,4.12199362584363e-6
925,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,1.0,T,1.74123222341823e-17,5.25275632052676e-5
926,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,1.0,H,6.10104733382926e-19,1.06261104413458e-6
927,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,1.0,T,4.59008039916294e-18,1.38468456442285e-5
928,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,1.0,H,1.44022449476486e-19,2.50841924415909e-7
929,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,1.0,T,1.09630137020909e-18,3.30720042629534e-6
930,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,1.0,H,3.24459816664201e-20,5.65107211434902e-8
931,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,1.0,T,2.48518146686449e-19,7.49701991621880e-7
932,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,1.0,H,7.14349245631070e-21,1.24417228099155e-8
933,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,1.0,T,5.48753104141749e-20,1.65541752410867e-7
934,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,1.0,H,1.55543524882107e-21,2.70908023392781e-9
935,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,1.0,T,1.19658813510464e-20,3.60973441980032e-8
936,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,1.0,H,3.36997103311892e-22,5.86943231590733e-10
937,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,1.0,T,2.59341824968980e-21,7.82353664239275e-9
938,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,1.0,H,7.28561610936914e-23,1.26892576266596e-10
939,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,1.0,T,5.60583238748670e-22,1.69110536257929e-9
940,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,1.0,H,1.57409581067968e-23,2.74158107851357e-11
941,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,1.0,T,1.21025080482425e-22,3.65095044702504e-10
942,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,1.0,H,3.40118962068707e-24,5.92380530158842e-12
943,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,1.0,T,2.61184380380456e-23,7.87912081119793e-11
944,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,1.0,H,7.35769340179840e-25,1.28147936580586e-12
945,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,1.0,T,5.63763280797700e-24,1.70069856086033e-11
946,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,1.0,H,1.59391383416034e-25,2.77609785812729e-13
947,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,1.0,T,1.21738620429207e-24,3.67247572903509e-12
