,Channel,B,T,Isotope,G,sigma
769,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,1.0,T,2.96785886539060e-15,0.00895310757746491
770,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,H,6.27694814635651e-16,0.00109324744733494
771,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,1.0,T,3.64528083588814e-15,0.0109966790720294
772,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,H,7.49168354449873e-16,0.00130481624513953
773,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,1.0,T,4.39078007727108e-15,0.0132456185296480
774,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,H,8.64715430101224e-16,0.00150606300161653
775,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,1.0,T,5.13722022987543e-15,0.0154973964239201
776,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,H,9.75975212201146e-16,0.00169984263773218
777,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,1.0,T,5.82583749800091e-15,0.0175747406511416
778,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,H,1.09810284683531e-15,0.00191255066351117
779,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,1.0,T,6.56873401232266e-15,0.0198158284903273
780,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,H,1.24969015262090e-15,0.00217656819437874
781,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,1.0,T,7.39185439416945e-15,0.0222989267986117
782,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,H,1.44773927880327e-15,0.00252150764042382
783,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,1.0,T,8.26533558423330e-15,0.0249339480096033
784,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,H,1.69635813259332e-15,0.00295452368727945
785,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,1.0,T,8.76924441667069e-15,0.0264540843067358
786,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,H,1.98235304447802e-15,0.00345263710175813
787,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,1.0,T,8.44719680044728e-15,0.0254825667636552
788,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,H,2.26693387435918e-15,0.00394828762901097
789,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,1.0,T,7.38186985349311e-15,0.0222688065432892
790,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,H,2.48258145032164e-15,0.00432387805360574
791,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,1.0,T,6.28848163909504e-15,0.0189703942024618
792,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,H,2.53992400197052e-15,0.00442375078913279
793,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,1.0,T,5.58942379103742e-15,0.0168615539912521
794,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,H,2.38577269727936e-15,0.00415526757654678
795,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,1.0,T,4.78851540339135e-15,0.0144454623644201
796,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,H,2.08215265754845e-15,0.00362645671869666
797,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,1.0,T,3.66285836068093e-15,0.0110497049999974
798,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,H,1.74722004532816e-15,0.00304310918291750
799,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,1.0,T,2.51595984538614e-15,0.00758986871613234
800,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,H,4.80080421391296e-16,0.000836149483736244
801,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,1.0,T,2.96740616596047e-15,0.00895174192401505
802,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,4.80008444883468e-16,0.000836024123240002
803,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,2.96675655160000e-15,0.00894978223943539
804,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,4.79746749306801e-16,0.000835568331644311
805,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,2.96588913951955e-15,0.00894716552684140
806,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,4.79048526667686e-16,0.000834352246852649
807,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,2.96289659488846e-15,0.00893813794998288
808,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,H,4.77362678207331e-16,0.000831416027717324
809,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,1.0,T,2.95480594544791e-15,0.00891373097576403
810,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,H,4.73332202986027e-16,0.000824396204318282
811,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,1.0,T,2.93517973843152e-15,0.00885452481040206
812,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,H,4.64833834436091e-16,0.000809594712403581
813,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,1.0,T,2.89018149944978e-15,0.00871877911201385
814,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,H,4.47016772845707e-16,0.000778562980663049
815,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,1.0,T,2.79479831649280e-15,0.00843103770083916
816,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,H,4.12287601687884e-16,0.000718075659705352
817,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,1.0,T,2.60345436715971e-15,0.00785381248886780
818,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,H,3.52757152494910e-16,0.000614392293041413
819,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,T,2.27754280078110e-15,0.00687063860935659
820,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,H,2.69275769013976e-16,0.000468993912709890
821,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,T,1.78101363688488e-15,0.00537276447809244
822,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,H,1.78988930843000e-16,0.000311742565308434
823,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,T,1.21020552049454e-15,0.00365081383827986
824,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,H,1.04827554633965e-16,0.000182576713781630
825,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,T,7.28111777205494e-16,0.00219648688344282
826,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,H,5.62748011636076e-17,9.80130491552752e-5
827,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,T,3.95259224458388e-16,0.00119237420580495
828,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,H,2.88622088726337e-17,5.02689132341648e-5
829,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,T,2.05310669018493e-16,0.000619358463422735
830,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,H,1.45803346977143e-17,2.53943689160753e-5
831,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,T,1.03859062697171e-16,0.000313310505450895
832,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,H,7.40036523010017e-18,1.28891145959990e-5
833,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,T,5.26664313910422e-17,0.000158878251073141
834,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,H,3.82221386389126e-18,6.65709744996515e-6
835,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,T,2.66800982937070e-17,8.04855624997719e-5
836,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,H,2.01696273700382e-18,3.51291632842157e-6
837,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,T,1.30557482740733e-17,3.93851338974288e-5
838,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,H,1.08006880052593e-18,1.88114101246237e-6
839,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,T,6.39767098936877e-18,1.92997845285027e-5
840,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,H,5.77101980815053e-19,1.00513060275034e-6
841,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,T,2.73105559466140e-18,8.23874572479808e-6
842,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,H,3.01978264859911e-19,5.25951401080734e-7
843,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,T,1.07522933750190e-18,3.24363265428859e-6
844,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,H,1.51014586723953e-19,2.63020033935017e-7
845,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,T,4.23290346514087e-19,1.27693538700138e-6
846,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,H,6.89107315157339e-20,1.20020875697833e-7
847,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,T,1.74151233669673e-19,5.25360133520908e-7
848,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,H,3.01381529628150e-20,5.24912075514159e-8
849,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,T,6.71871619921307e-20,2.02682781231560e-7
850,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,H,2.44788949713061e-16,0.000426345555467021
851,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.001,1.0,T,1.51103611121685e-15,0.00455832621116847
852,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,1.0,H,2.47035546979362e-16,0.000430258423104773
853,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0014677992676220691,1.0,T,1.52406437297569e-15,0.00459762842679420
854,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,1.0,H,2.50334909095369e-16,0.000436004876838428
855,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0021544346900318843,1.0,T,1.54327863497369e-15,0.00465559188209720
856,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,1.0,H,2.55165460119051e-16,0.000444418181286270
857,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.0031622776601683794,1.0,T,1.57111593516219e-15,0.00473956836297375
858,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,1.0,H,2.62235258770646e-16,0.000456731552607514
859,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.004641588833612777,1.0,T,1.61238239254134e-15,0.00486405643636729
860,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,1.0,H,2.72523186706099e-16,0.000474649895553088
861,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.006812920690579608,1.0,T,1.67247120605261e-15,0.00504532570689841
862,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,H,2.87345644252352e-16,0.000500465966512790
863,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01,1.0,T,1.75936924893893e-15,0.00530747008825865
864,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,1.0,H,3.08174261613282e-16,0.000536742883623489
865,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.01467799267622069,1.0,T,1.88235633617769e-15,0.00567848389741523
866,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,1.0,H,3.36427632930515e-16,0.000585951392840026
867,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.021544346900318832,1.0,T,2.05046017679308e-15,0.00618560092604676
868,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,1.0,H,3.71623477782537e-16,0.000647251512968634
869,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.03162277660168379,1.0,T,2.26483475091643e-15,0.00683230237347121
870,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,1.0,H,4.10201753287156e-16,0.000714442766161463
871,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.046415888336127774,1.0,T,2.51931598180668e-15,0.00759999313638968
872,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,1.0,H,4.46767983171307e-16,0.000778129667100281
873,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.06812920690579612,1.0,T,2.75912356376370e-15,0.00832341806207946
874,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,H,4.78096488898216e-16,0.000832694095730525
875,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1,1.0,T,2.95487737225370e-15,0.00891394644823261
876,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,1.0,H,5.05591326531882e-16,0.000880581477236681
877,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.1467799267622069,1.0,T,3.12770342648935e-15,0.00943530892736011
878,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,1.0,H,5.34315598308311e-16,0.000930610147322739
879,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.21544346900318823,1.0,T,3.33391101349555e-15,0.0100573731135265
880,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,1.0,H,5.69421336880817e-16,0.000991753330580478
881,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.31622776601683794,1.0,T,3.56719884374350e-15,0.0107611299751077
882,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,1.0,H,6.16768729089728e-16,0.00107421763403407
883,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.46415888336127775,1.0,T,3.85457884121794e-15,0.0116280660895586
884,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,1.0,H,6.83854704339076e-16,0.00119106035677648
885,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",0.6812920690579608,1.0,T,4.19564596551235e-15,0.0126569595758877
886,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,H,7.77045357744971e-16,0.00135336923933529
887,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.0,1.0,T,4.54323191706426e-15,0.0137055183375423
888,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,1.0,H,8.97407912329469e-16,0.00156300304940682
889,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",1.467799267622069,1.0,T,4.70294867402460e-15,0.0141873341420825
890,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,1.0,H,1.03529598017162e-15,0.00180316080548750
891,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",2.154434690031882,1.0,T,4.33548908226077e-15,0.0130788227860346
892,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,1.0,H,1.16960536718837e-15,0.00203708562227035
893,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",3.1622776601683795,1.0,T,3.67443570357007e-15,0.0110846302444409
894,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,1.0,H,1.26182628220525e-15,0.00219770552478080
895,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",4.6415888336127775,1.0,T,3.11015593237606e-15,0.00938237359261651
896,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,1.0,H,1.24214705906431e-15,0.00216343049181457
897,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",6.812920690579608,1.0,T,2.75481210766917e-15,0.00831041173934628
898,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,H,1.17114752673606e-15,0.00203977158039773
899,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'd'}",10.0,1.0,T,2.28380877461446e-15,0.00688954110450616
900,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,H,1.88643329812034e-16,0.000328557499544551
901,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.001,1.0,T,1.10973481105047e-15,0.00334772494125488
902,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,1.0,H,1.85176267881625e-16,0.000322518965344819
903,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0014677992676220691,1.0,T,1.09083474106101e-15,0.00329070930556866
904,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,1.0,H,1.80154566961141e-16,0.000313772737744094
905,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0021544346900318843,1.0,T,1.06338746270492e-15,0.00320790939931424
906,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,1.0,H,1.72916573891100e-16,0.000301166424511694
907,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.0031622776601683794,1.0,T,1.02376185796599e-15,0.00308837126824377
908,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,1.0,H,1.62568016355507e-16,0.000283142483823330
909,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.004641588833612777,1.0,T,9.67108665809536e-16,0.00291746619930722
910,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,1.0,H,1.48103970649759e-16,0.000257950653849199
911,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.006812920690579608,1.0,T,8.87374772963849e-16,0.00267693383149749
912,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,H,1.28488847784326e-16,0.000223787263453433
913,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01,1.0,T,7.78180321208239e-16,0.00234752811587172
914,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,1.0,H,1.03230290287357e-16,0.000179794780381938
915,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.01467799267622069,1.0,T,6.35797953187252e-16,0.00191800477401350
916,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,1.0,H,7.37220122332649e-17,0.000128400617317820
917,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.021544346900318832,1.0,T,4.63670759595701e-16,0.00139875054019418
918,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,1.0,H,4.42768991624435e-17,7.71164678385073e-5
919,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.03162277660168379,1.0,T,2.88468114271708e-16,0.000870218624564930
920,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,1.0,H,2.11748986854626e-17,3.68800305430198e-5
921,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.046415888336127774,1.0,T,1.44082184830051e-16,0.000434651160748461
922,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,1.0,H,7.89051134897323e-18,1.37427953669484e-5
923,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,1.0,T,5.60806920936149e-17,0.000169178014220275
924,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,1.0,H,2.36698480384615e-18,4.12254496030438e-6
925,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,1.0,T,1.74021248141567e-17,5.24968007591263e-5
926,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,1.0,H,6.10451126997254e-19,1.06321435314049e-6
927,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,1.0,T,4.58663083117221e-18,1.38364393699690e-5
928,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,1.0,H,1.44085456849398e-19,2.50951663492915e-7
929,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,1.0,T,1.09564973261647e-18,3.30523463825322e-6
930,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,1.0,H,3.24601726054663e-20,5.65354373073421e-8
931,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,1.0,T,2.48320274095522e-19,7.49105071527780e-7
932,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,1.0,H,7.14662272372243e-21,1.24471747537225e-8
933,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,1.0,T,5.48511656898817e-20,1.65468915283554e-7
934,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,1.0,H,1.55628339074162e-21,2.71055743107522e-9
935,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,1.0,T,1.19565081302586e-20,3.60690681047431e-8
936,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,1.0,H,3.37183894465506e-22,5.87268563180404e-10
937,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,1.0,T,2.59190228454616e-21,7.81896344682305e-9
938,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,1.0,H,7.28957769905067e-23,1.26961574730591e-10
939,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,1.0,T,5.60343627169283e-22,1.69038252893243e-9
